66480,49078,16911,1,21.34,70.61,16.3,5.41,33789.5,540
66540,49077,16908,1,21.25,70.19,16.45,5.41,33781.65,539
66600,49078,16906,1,21.2,69.76,16.57,5.41,33784.07,539
66660,49074,16911,0,21.12,69.98,16.42,5.41,33774.32,538
66720,49069,16914,1,21.08,69.6,16.29,5.41,33771.53,536
66780,49068,16917,0,20.96,69.83,16.43,5.41,33780.48,536
66840,49069,16919,0,20.97,69.89,16.55,5.41,33781.86,534
66900,49070,16915,0,20.98,69.94,16.45,5.41,33773.2,533
66960,49071,16916,0,21.0,69.99,16.35,5.41,33774.34,531
67020,49069,16914,1,20.97,69.78,16.24,5.41,33782.46,531
67080,49070,16917,0,20.99,69.82,16.37,5.41,33776.4,529
67140,49071,16920,0,20.83,70.03,16.5,5.41,33766.86,527
67200,49068,16921,1,20.93,69.65,16.62,5.41,33770.96,525
67260,49064,16925,0,20.95,69.69,16.75,5.41,33766.25,523
67320,49061,16923,0,20.97,69.74,16.86,5.41,33774.57,521
67380,49063,16926,0,20.98,69.79,16.97,5.41,33767.0,519
67440,49066,16929,0,20.99,69.85,16.85,5.41,33761.18,517
67500,49067,16927,0,20.83,70.01,16.74,5.41,33762.63,516
67560,49062,16924,1,20.93,69.62,16.85,5.41,33770.53,514
67620,49057,16919,0,20.95,69.66,16.72,5.41,33771.8,512
67680,49062,16923,0,20.97,69.7,16.84,5.41,33773.77,510
67740,49061,16921,0,20.98,69.75,16.72,5.41,33778.85,508
67800,49066,16919,0,21.0,69.78,16.86,5.41,33780.84,506
67860,49068,16914,0,20.89,70.02,16.72,5.41,33774.6,506
67920,49073,16916,1,20.99,69.64,16.61,5.41,33766.78,505
67980,49074,16914,0,20.87,69.81,16.47,5.41,33768.5,504
68040,49079,16919,0,20.89,69.85,16.35,5.41,33770.39,502
68100,49081,16914,0,20.91,69.89,16.47,5.41,33761.32,498
68160,49086,16917,0,20.92,69.95,16.6,5.41,33758.67,496
68220,49088,16913,0,20.94,69.99,16.47,5.41,33756.63,494
68280,49090,16908,1,20.93,69.93,16.61,5.41,33764.04,495
68340,49086,16907,0,20.94,69.96,16.73,5.41,33767.77,493
68400,49090,16910,0,20.95,70.0,16.84,5.41,33759.06,491
68460,49088,16907,1,20.9,69.77,16.94,5.41,33766.3,489
68520,49093,16902,0,20.91,69.8,17.08,5.41,33762.86,487
68580,49089,16907,0,20.92,69.84,16.98,5.41,33755.03,486
68640,49084,16909,0,20.94,69.89,16.84,5.41,33761.03,484
68700,49083,16906,0,20.14,67.71,16.98,5.41,33752.77,482
68760,49082,16908,0,20.15,67.77,17.12,5.41,33749.68,481
68820,49078,16909,0,20.17,67.8,17.01,5.41,33741.43,480
68880,49074,16905,1,20.77,69.72,16.87,5.41,33743.71,478
68940,49079,16903,0,20.79,69.77,16.99,5.41,33745.82,476
69000,49077,16906,0,20.8,69.82,17.11,5.41,33753.6,475
69060,49078,16903,0,20.82,69.87,17.0,5.41,33744.29,472
69120,49077,16900,0,20.83,69.91,16.88,5.41,33741.81,469
69180,49082,16898,1,21.56,72.43,17.02,5.41,33747.22,470
69240,49078,16894,1,21.48,72.22,16.89,5.41,33742.16,469
69300,49079,16891,1,21.41,72.01,17.03,5.41,33745.76,470
69360,49078,16887,1,21.31,71.61,16.9,5.41,33747.63,468
69420,49082,16890,1,21.28,71.34,17.0,5.41,33753.27,467
69480,49084,16885,1,21.24,71.24,16.86,5.41,33757.55,467
69540,49085,16881,1,21.89,73.26,16.73,5.41,33765.24,467
69600,49082,16885,1,21.89,73.09,16.88,5.41,33755.83,465
69660,49085,16887,1,21.8,72.88,16.76,5.41,33765.47,464
69720,49082,16885,1,21.69,72.74,16.63,5.41,33773.62,462
69780,49086,16889,1,21.59,72.6,16.52,5.41,33778.28,461
69840,49083,16888,1,21.56,72.47,16.42,5.41,33782.03,461
69900,49078,16892,1,21.51,72.12,16.56,5.41,33774.76,460
69960,49077,16889,1,21.5,71.74,16.66,5.41,33770.73,460
70020,49082,16885,1,21.45,71.42,16.54,5.41,33764.79,458
70080,49081,16883,1,21.36,71.1,16.41,5.41,33757.66,458
70140,49077,16881,1,21.28,70.84,16.53,5.41,33766.78,456
70200,49073,16876,1,21.25,70.59,16.4,5.41,33757.99,455
70260,49068,16878,1,21.19,70.31,16.29,5.41,33753.96,455
70320,49067,16883,1,21.13,69.98,16.15,5.41,33744.58,454
70380,49066,16878,1,21.08,69.71,16.04,5.41,33736.53,452
70440,49063,16883,0,20.95,69.88,15.91,5.41,33731.5,450
70500,49059,16882,0,20.96,69.94,16.02,5.41,33728.86,448
70560,49058,16883,0,20.97,69.99,16.14,5.41,33733.19,445
70620,49055,16882,1,20.85,69.82,16.0,5.41,33735.52,445
70680,49060,16885,0,20.86,69.88,15.9,5.41,33740.31,443
70740,49062,16889,0,20.87,69.93,16.03,5.41,33734.54,441
70800,49063,16894,0,20.88,69.97,15.92,5.41,33738.13,439
70860,49064,16899,1,20.94,69.52,16.04,5.41,33742.53,439
70920,49061,16896,0,20.95,69.55,15.91,5.41,33752.0,439
70980,49064,16891,0,20.96,69.6,16.05,5.41,33758.25,439
71040,49065,16893,0,20.98,69.63,15.9,5.41,33756.06,439
71100,49069,16898,0,20.99,69.67,16.01,5.41,33763.66,439
71160,49064,16899,0,20.89,69.83,16.12,5.41,33768.58,441
71220,49061,16901,0,20.91,69.87,16.25,5.41,33770.82,441
71280,49064,16897,0,20.93,69.92,16.4,5.41,33768.11,441
71340,49063,16892,0,20.95,69.98,16.26,5.41,33771.62,441
71400,49068,16893,1,20.94,69.83,16.14,5.41,33780.12,443
71460,49065,16897,0,20.96,69.86,16.26,5.41,33789.15,443
71520,49063,16895,0,20.98,69.9,16.38,5.41,33795.2,443
71580,49061,16897,0,20.99,69.94,16.24,5.41,33791.45,444
71640,49066,16895,0,21.0,69.99,16.38,5.41,33789.1,444
71700,49061,16897,1,20.91,69.64,16.24,5.41,33780.97,446
71760,49066,16893,0,20.92,69.68,16.36,5.41,33778.0,446
71820,49064,16896,0,20.94,69.73,16.25,5.41,33774.88,446
71880,49069,16891,0,19.98,66.86,16.35,5.41,33782.64,446
71940,49066,16892,0,20.0,66.89,16.46,5.41,33788.09,446
72000,49067,16887,0,20.01,66.95,16.35,5.41,33783.65,445
72060,437,2542,0,19.01,64.11,16.25,5.42,33775.13,447
72120,442,2543,0,18.99,64.07,16.13,5.42,33784.01,449
72180,441,2547,0,18.97,64.01,16.26,5.42,33788.97,451
72240,445,2542,0,18.95,63.98,16.36,5.42,33782.59,453
72300,444,2546,0,18.3,61.4,16.22,5.42,33779.51,455
72360,441,2550,0,18.28,61.36,16.11,5.42,33778.22,457
72420,442,2555,0,18.27,61.31,16.23,5.42,33775.46,458
72480,445,2551,1,17.53,59.41,16.12,5.42,33780.44,460
72540,446,2550,1,17.7,59.24,16.0,5.42,33771.47,462
72600,449,2549,1,17.84,59.04,16.14,5.42,33772.71,464
72660,445,2547,1,17.98,58.8,16.02,5.42,33770.34,466
72720,448,2542,1,18.09,58.61,16.15,5.42,33775.32,468
72780,445,2537,0,18.07,58.55,16.03,5.42,33779.22,470
72840,442,2536,0,18.05,58.5,16.15,5.42,33784.37,472
72900,439,2537,0,18.03,58.46,16.01,5.42,33793.17,474
72960,443,2532,0,18.02,58.41,15.91,5.42,33785.83,476
73020,447,2530,0,18.01,58.37,16.04,5.42,33793.59,478
73080,449,2531,1,17.42,55.45,16.19,5.42,33795.52,480
73140,447,2533,1,17.6,55.22,16.05,5.42,33789.0,482
73200,450,2531,1,17.76,55.02,16.18,5.42,33780.68,484
73260,453,2533,1,17.29,51.95,16.05,5.42,33787.74,486
73320,449,2529,1,16.58,50.19,15.94,5.42,33780.39,488
73380,452,2530,1,16.14,47.77,16.07,5.42,33781.59,490
73440,455,2527,1,16.31,47.62,15.93,5.42,33784.84,492
73500,458,2528,1,16.48,47.46,16.06,5.42,33783.63,494
73560,459,2527,1,16.65,47.22,15.93,5.42,33787.94,496
73620,457,2526,1,17.74,49.17,16.04,5.42,33797.38,498
73680,452,2521,1,17.89,48.98,16.15,5.42,33792.64,500
73740,457,2518,1,18.04,48.84,16.01,5.42,33791.18,502
73800,462,2516,0,18.03,48.81,16.14,5.42,33798.77,504
73860,465,2515,0,18.01,48.76,16.04,5.42,33792.81,506
73920,463,2518,1,18.12,48.56,15.93,5.42,33795.59,507
73980,467,2514,0,18.11,48.51,16.08,5.42,33788.67,509
74040,463,2510,0,18.1,48.46,16.19,5.42,33787.33,511
74100,458,2508,0,18.08,48.41,16.09,5.42,33782.7,513
74160,455,2507,0,18.07,48.37,16.21,5.42,33776.11,515
74220,453,2508,0,18.05,48.33,16.35,5.42,33783.59,517
74280,452,2505,0,18.03,48.27,16.24,5.42,33793.4,519
74340,454,2510,0,18.02,48.24,16.38,5.42,33788.25,521
74400,458,2506,0,18.0,48.2,16.5,5.42,33797.9,523
74460,460,2508,1,18.09,48.04,16.61,5.42,33789.84,525
74520,456,2510,0,18.08,48.01,16.76,5.42,33795.31,527
74580,452,2506,0,18.07,47.95,16.66,5.42,33787.64,529
74640,455,2511,0,18.05,47.91,16.51,5.42,33782.12,531
74700,450,2508,0,18.03,47.86,16.41,5.42,33785.96,533
74760,451,2509,0,18.02,47.81,16.28,5.42,33780.6,535
74820,450,2505,0,18.0,47.76,16.15,5.42,33771.99,537
74880,455,2507,1,18.17,47.56,16.29,5.42,33762.85,539
74940,454,2511,0,18.15,47.5,16.16,5.42,33755.85,541
75000,459,2513,0,19.08,49.16,16.04,5.42,33757.35,543
75060,455,2515,0,19.07,49.13,15.92,5.42,33762.77,545
75120,457,2519,0,19.06,49.1,16.07,5.42,33770.02,547
75180,452,2522,0,19.05,49.06,15.95,5.42,33776.37,549
75240,449,2519,0,19.03,49.01,16.09,5.42,33775.0,551
75300,447,2520,0,18.48,46.36,15.99,5.42,33781.99,553
75360,450,2515,0,18.47,46.32,16.12,5.42,33774.48,556
75420,449,2517,0,18.45,46.27,16.22,5.42,33777.42,558
75480,446,2512,0,18.44,46.24,16.1,5.42,33769.37,560
75540,448,2510,0,18.43,46.18,15.96,5.42,33774.11,562
75600,449,2505,0,18.41,46.14,16.08,5.42,33766.15,564
75660,454,2502,0,18.4,46.09,16.23,5.42,33771.6,566
75720,456,2503,0,18.38,46.05,16.37,5.42,33768.23,568
75780,453,2508,0,18.36,45.99,16.48,5.42,33772.44,570
75840,458,2513,0,18.35,45.94,16.37,5.42,33777.42,572
75900,463,2518,1,17.59,43.17,16.48,5.42,33770.76,575
75960,464,2515,1,17.65,43.48,16.38,5.42,33768.78,579
76020,463,2511,1,17.69,43.69,16.25,5.42,33770.49,583
76080,464,2512,1,17.79,43.91,16.14,5.42,33768.6,585
76140,463,2515,1,17.27,42.43,16.25,5.42,33770.3,588
76200,464,2519,1,17.35,42.66,16.39,5.42,33779.63,590
76260,467,2524,1,17.39,42.88,16.51,5.42,33772.15,593
76320,470,2527,1,17.42,43.14,16.4,5.42,33777.64,596
76380,474,2524,1,17.47,43.35,16.27,5.42,33779.67,598
76440,471,2527,1,17.58,43.65,16.4,5.42,33776.86,601
76500,469,2528,1,17.11,41.67,16.27,5.42,33785.87,605
76560,465,2525,1,17.17,41.79,16.12,5.42,33790.67,607
76620,464,2526,1,17.23,42.16,16.22,5.42,33787.22,609
76680,469,2523,1,17.25,42.45,16.34,5.42,33794.66,611
76740,473,2528,1,17.36,42.67,16.44,5.42,33785.68,613
76800,475,2529,1,17.47,43.04,16.32,5.42,33792.72,615
76860,471,2533,0,18.24,45.19,16.22,5.42,33795.89,618
76920,468,2534,0,18.22,45.16,16.11,5.42,33800.26,620
76980,472,2533,0,18.2,45.11,16.01,5.42,33807.62,622
77040,476,2537,0,18.19,45.06,16.12,5.42,33803.53,624
77100,471,2538,0,18.17,45.02,16.23,5.42,33796.55,626
77160,472,2537,0,18.08,45.38,16.12,5.42,33793.37,630
77220,471,2536,0,18.07,45.34,16.0,5.42,33790.66,632
77280,475,2534,0,18.06,45.3,16.12,5.42,33780.81,634
77340,477,2531,0,18.05,45.24,16.23,5.42,33789.98,636
77400,475,2529,0,18.03,45.21,16.34,5.42,33785.15,638
77460,470,2531,0,18.01,45.17,16.22,5.42,33786.17,640
77520,475,2529,1,18.18,45.03,16.35,5.42,33778.19,642
77580,471,2527,0,18.11,45.49,16.23,5.42,33773.35,646
77640,474,2525,0,18.1,45.45,16.11,5.42,33764.14,648
77700,473,2528,0,18.09,45.39,16.21,5.42,33770.47,650
77760,469,2531,0,18.07,45.35,16.32,5.42,33764.91,652
77820,473,2534,0,18.06,45.32,16.2,5.42,33762.85,654
77880,469,2529,0,18.05,45.28,16.05,5.42,33756.76,655
77940,472,2524,0,18.04,45.22,15.91,5.42,33750.93,657
78000,473,2527,0,18.03,45.16,16.05,5.42,33755.45,659
78060,477,2523,0,18.01,45.12,16.17,5.42,33762.83,661
78120,473,2525,1,18.04,45.34,16.28,5.42,33764.11,664
78180,476,2526,0,18.02,45.28,16.41,5.42,33773.15,666
78240,478,2521,0,18.01,45.23,16.54,5.42,33776.79,668
78300,475,2519,0,18.0,45.2,16.65,5.42,33784.42,670
78360,480,2518,1,18.1,45.4,16.78,5.42,33788.25,674
78420,476,2517,0,18.09,45.35,16.9,5.42,33784.35,677
78480,480,2515,0,18.08,45.31,17.03,5.42,33782.76,679
78540,476,2516,0,18.79,46.9,16.9,5.42,33776.2,681
78600,474,2513,0,18.78,46.85,16.76,5.42,33783.4,683
78660,476,2517,0,18.77,46.8,16.9,5.42,33780.53,683
78720,480,2515,0,19.43,49.69,16.76,5.42,33788.79,685
78780,479,2518,0,19.41,49.63,16.91,5.42,33785.61,687
78840,483,2520,0,19.4,49.57,17.02,5.42,33776.5,689
78900,482,2525,0,19.38,49.53,16.87,5.42,33773.87,691
78960,481,2528,0,19.37,49.49,16.75,5.42,33781.55,693
79020,478,2531,0,19.35,49.46,16.89,5.42,33780.2,695
79080,474,2528,0,19.33,49.41,16.79,5.42,33776.23,697
79140,473,2523,0,19.31,49.35,16.9,5.42,33779.32,699
79200,470,2524,0,19.3,49.3,17.02,5.42,33771.99,701
79260,465,2521,0,19.28,49.26,16.9,5.42,33769.63,703
79320,466,2517,0,19.26,49.21,16.76,5.42,33762.1,706
79380,468,2514,0,19.25,49.16,16.66,5.42,33768.94,708
79440,464,2511,0,19.24,49.13,16.8,5.42,33766.65,710
79500,462,2515,0,19.23,49.08,16.69,5.42,33769.95,712
79560,458,2513,0,19.22,49.04,16.79,5.42,33767.8,714
79620,460,2517,0,19.2,48.98,16.91,5.42,33762.74,716
79680,455,2520,0,19.18,48.92,17.05,5.42,33752.87,718
79740,456,2522,0,19.16,48.86,16.91,5.42,33762.46,720
79800,459,2519,0,19.14,48.8,16.76,5.42,33769.68,722
79860,464,2520,0,19.13,48.76,16.9,5.42,33763.74,724
79920,463,2518,0,19.12,48.71,16.77,5.42,33761.72,726
79980,460,2517,0,19.11,48.65,16.91,5.42,33764.65,728
80040,464,2518,0,19.1,48.62,16.76,5.42,33773.18,730
80100,462,2519,0,19.09,48.58,16.63,5.42,33777.24,732
80160,459,2514,0,19.07,48.52,16.76,5.42,33775.82,734
80220,457,2517,0,19.06,48.46,16.62,5.42,33781.49,736
80280,454,2514,0,19.04,48.42,16.51,5.42,33773.75,738
80340,449,2517,0,19.02,48.37,16.38,5.42,33781.06,740
80400,445,2520,0,19.0,48.32,16.26,5.42,33780.04,742
80460,441,2521,0,18.99,48.26,16.41,5.42,33784.49,744
80520,439,2518,0,18.97,48.21,16.28,5.42,33790.29,746
80580,440,2516,0,18.96,48.17,16.39,5.42,33788.14,748
80640,441,2513,0,18.95,48.13,16.54,5.42,33790.62,750
80700,445,2509,0,18.93,48.08,16.43,5.42,33793.92,752
80760,449,2504,0,18.92,48.04,16.54,5.42,33799.86,754
80820,444,2505,0,18.9,48.01,16.42,5.42,33797.38,756
80880,443,2502,0,18.88,47.98,16.28,5.42,33804.71,758
80940,447,2503,0,18.87,47.93,16.4,5.42,33812.2,760
81000,450,2507,0,18.86,47.88,16.29,5.42,33802.4,762
81060,449,2509,0,18.84,47.84,16.17,5.42,33799.52,764
81120,453,2506,0,18.31,45.08,16.06,5.42,33791.47,766
81180,452,2509,0,18.29,45.05,15.96,5.42,33786.74,768
81240,449,2512,0,18.28,45.01,16.07,5.42,33794.31,770
81300,444,2514,0,18.21,45.46,15.96,5.42,33789.16,773
81360,442,2509,0,18.19,45.43,16.11,5.42,33790.71,775
81420,441,2512,0,18.18,45.38,15.98,5.42,33787.0,777
81480,436,2514,1,17.66,42.78,16.12,5.42,33788.3,779
81540,439,2519,1,17.65,42.99,15.97,5.42,33793.01,781
81600,444,2515,1,17.74,43.06,16.09,5.42,33783.21,784
81660,442,2520,1,17.78,43.14,16.2,5.42,33778.98,787
81720,444,2525,1,17.86,43.37,16.07,5.42,33777.81,790
81780,441,2524,1,17.93,43.65,15.97,5.42,33772.44,791
81840,443,2525,1,18.03,43.84,16.11,5.42,33769.19,795
81900,442,2522,0,17.94,44.29,15.96,5.42,33759.83,799
81960,438,2523,1,18.04,44.55,16.09,5.42,33754.63,802
82020,440,2525,0,17.94,44.84,15.95,5.42,33752.46,804
82080,445,2520,1,17.97,45.18,16.09,5.42,33750.14,807
82140,448,2523,1,18.06,45.03,16.21,5.42,33740.48,809
82200,447,2525,0,17.94,45.29,16.1,5.42,33734.89,813
82260,451,2527,1,18.11,45.1,15.99,5.42,33725.54,815
82320,452,2526,0,18.09,45.06,16.11,5.42,33724.38,819
82380,454,2525,0,18.08,45.02,16.23,5.42,33717.99,821
82440,458,2524,0,17.99,45.54,16.36,5.42,33713.11,824
82500,455,2520,1,18.17,45.38,16.49,5.42,33707.9,826
82560,453,2517,0,18.16,45.32,16.38,5.42,33709.75,828
82620,448,2512,0,18.15,45.26,16.51,5.42,33703.55,830
82680,443,2513,0,18.14,45.22,16.64,5.42,33710.11,832
82740,441,2509,0,18.13,45.17,16.53,5.42,33712.89,834
82800,444,2507,0,18.11,45.12,16.39,5.42,33720.7,836
82860,449,2502,0,18.1,45.06,16.27,5.42,33724.33,838
82920,452,2503,0,18.09,45.0,16.16,5.42,33726.07,840
82980,456,2506,0,18.98,47.13,16.3,5.42,33722.21,842
83040,453,2508,0,18.96,47.07,16.42,5.42,33720.2,844
83100,448,2512,0,18.95,47.03,16.29,5.42,33726.54,846
83160,449,2511,0,18.94,46.99,16.18,5.42,33718.91,850
83220,450,2506,0,18.93,46.95,16.31,5.42,33714.99,852
83280,449,2503,0,18.92,46.91,16.17,5.42,33708.84,854
83340,450,2502,0,18.91,46.87,16.27,5.42,33714.76,856
83400,449,2500,0,18.89,46.83,16.42,5.42,33712.17,858
83460,444,2496,0,17.94,44.65,16.55,5.42,33703.82,862
83520,449,2501,1,18.0,44.91,16.41,5.42,33705.36,865
83580,444,2497,1,18.07,45.1,16.31,5.42,33709.86,868
83640,448,2502,0,18.05,45.06,16.44,5.42,33716.57,870
83700,449,2498,0,18.03,45.01,16.54,5.42,33709.45,872
83760,445,2500,0,17.93,45.43,16.42,5.42,33706.17,874
83820,440,2497,1,18.1,45.21,16.3,5.42,33704.35,876
83880,441,2502,0,18.08,45.17,16.17,5.42,33712.06,878
83940,446,2497,0,18.06,45.14,16.06,5.42,33721.5,880
84000,445,2493,0,18.04,45.09,16.18,5.42,33715.07,882
84060,443,2495,0,18.02,45.05,16.07,5.42,33706.77,884
84120,439,2500,0,17.95,45.54,16.2,5.42,33709.4,886
84180,440,2499,1,18.06,45.36,16.32,5.42,33701.25,888
84240,442,2502,0,18.05,45.32,16.44,5.42,33708.26,890
84300,437,2497,0,18.03,45.27,16.59,5.42,33709.36,892
84360,439,2496,0,18.02,45.21,16.45,5.42,33701.93,894
84420,441,2495,0,18.0,45.16,16.6,5.42,33705.86,896
84480,436,2494,1,18.06,45.31,16.7,5.42,33715.1,900
84540,441,2499,0,18.04,45.26,16.58,5.42,33722.03,902
84600,445,2495,0,18.03,45.22,16.47,5.42,33723.36,904
84660,441,2494,0,18.02,45.17,16.6,5.42,33718.44,906
84720,446,2489,0,18.0,45.12,16.48,5.42,33710.26,908
84780,441,2490,1,18.11,45.23,16.33,5.42,33701.07,912
84840,445,2492,0,18.09,45.17,16.19,5.42,33702.92,914
84900,443,2490,0,18.07,45.12,16.31,5.42,33710.32,916
84960,439,2489,0,18.05,45.07,16.45,5.42,33706.24,918
85020,443,2488,0,18.04,45.02,16.32,5.42,33697.61,920
85080,442,2483,0,17.96,45.38,16.43,5.42,33699.55,924
85140,438,2480,1,18.08,45.24,16.53,5.42,33701.42,926
85200,443,2484,0,18.06,45.19,16.42,5.42,33706.84,928
85260,444,2483,0,18.71,46.92,16.28,5.42,33704.31,930
85320,447,2487,0,18.01,45.21,16.41,5.42,33696.89,933
85380,452,2484,0,18.0,45.18,16.31,5.42,33701.98,935
85440,457,2479,1,18.04,45.29,16.45,5.42,33696.74,937
85500,452,2475,0,18.02,45.24,16.59,5.42,33698.52,939
85560,450,2480,0,18.0,45.19,16.71,5.42,33706.22,941
85620,449,2477,1,18.15,45.03,16.61,5.42,33708.87,943
85680,447,2480,0,18.05,45.32,16.5,5.42,33703.89,944
85740,443,2485,1,17.58,43.17,16.39,5.42,33696.99,947
85800,442,2488,1,17.6,43.35,16.49,5.42,33698.26,951
85860,447,2483,1,17.67,43.58,16.36,5.42,33695.19,953
85920,450,2486,1,17.75,43.76,16.25,5.42,33699.42,956
85980,455,2487,1,17.05,42.08,16.4,5.42,33706.71,960
86040,460,2483,1,17.14,42.31,16.27,5.42,33700.75,963
86100,458,2481,1,17.2,42.7,16.16,5.42,33709.69,967
86160,454,2483,1,17.29,42.88,16.29,5.42,33700.09,971
86220,458,2484,1,16.62,40.23,16.4,5.42,33697.04,973
86280,460,2480,1,16.71,40.42,16.53,5.42,33700.83,976
86340,458,2479,1,16.74,40.53,16.39,5.42,33707.25,980
86400,459,2483,1,16.73,40.7,16.29,5.42,33697.72,984
86460,48895,17027,1,16.84,41.08,16.41,5.42,33691.49,983
86520,48898,17026,1,16.95,41.34,16.52,5.42,33683.41,983
86580,48902,17023,1,17.04,41.72,16.4,5.42,33690.25,983
86640,48904,17027,1,17.08,42.01,16.53,5.42,33695.08,984
86700,48903,17026,1,17.15,42.35,16.65,5.42,33704.12,984
86760,48905,17024,1,17.22,42.66,16.51,5.42,33702.98,983
86820,48901,17019,1,17.28,43.08,16.39,5.42,33700.96,984
86880,48900,17017,1,17.42,43.44,16.53,5.42,33703.86,983
86940,48895,17022,1,17.53,43.69,16.43,5.42,33701.67,983
87000,48890,17017,0,18.09,45.42,16.28,5.42,33705.38,982
87060,48885,17014,0,18.11,45.47,16.41,5.42,33701.33,981
87120,48884,17018,0,18.96,47.64,16.53,5.42,33706.41,980
87180,48887,17015,0,18.97,47.68,16.43,5.42,33697.34,979
87240,48882,17020,0,18.98,47.71,16.55,5.42,33703.06,978
87300,48881,17015,0,18.99,47.75,16.68,5.42,33704.13,977
87360,48884,17017,0,19.01,47.78,16.81,5.42,33708.36,976
87420,48886,17021,0,19.02,47.84,16.96,5.42,33701.26,975
87480,48884,17019,0,18.47,46.33,17.1,5.42,33710.81,974
87540,48883,17024,0,18.48,46.38,16.95,5.42,33703.26,973
87600,48884,17028,0,18.49,46.41,16.81,5.42,33713.13,972
87660,48880,17027,0,19.08,48.23,16.68,5.42,33715.73,972
87720,48882,17028,0,19.09,48.26,16.81,5.42,33725.73,971
87780,48880,17026,0,19.1,48.29,16.66,5.42,33733.67,970
87840,48882,17025,0,18.53,45.59,16.56,5.42,33728.16,969
87900,48880,17024,0,19.28,48.31,16.44,5.42,33738.07,968
87960,48876,17021,0,19.3,48.34,16.33,5.42,33746.36,967
88020,48881,17024,0,19.31,48.38,16.19,5.42,33752.2,966
88080,48877,17025,0,19.33,48.44,16.33,5.42,33756.2,965
88140,48878,17027,0,19.35,48.49,16.2,5.42,33757.54,964
88200,48879,17030,0,19.36,48.52,16.33,5.42,33749.69,963
88260,48883,17025,0,19.37,48.56,16.44,5.42,33758.2,962
88320,48881,17027,0,19.38,48.61,16.32,5.42,33748.89,961
88380,48877,17026,0,19.39,48.67,16.19,5.42,33743.91,960
88440,48875,17030,0,19.41,48.72,16.07,5.42,33748.88,959
88500,48874,17033,0,19.42,48.78,16.19,5.42,33739.72,958
88560,48871,17036,0,19.43,48.83,16.06,5.42,33746.52,957
88620,48874,17035,0,19.44,48.87,15.91,5.42,33741.99,956
88680,48869,17037,0,19.46,48.9,16.03,5.42,33732.32,955
88740,48866,17041,0,18.54,46.78,15.91,5.42,33741.66,954
88800,48868,17046,0,18.56,46.82,16.01,5.42,33733.94,953
88860,48863,17049,0,18.57,46.86,16.14,5.42,33736.65,952
88920,48868,17054,0,18.58,46.91,16.28,5.42,33732.72,951
88980,48865,17051,0,18.59,46.95,16.15,5.42,33727.28,950
89040,48860,17056,0,18.61,46.98,16.02,5.42,33725.87,949
89100,48858,17055,0,18.62,47.03,16.15,5.42,33735.73,948
89160,48863,17054,0,18.64,47.09,16.3,5.42,33734.45,947
89220,48859,17051,0,18.65,47.13,16.41,5.42,33740.02,946
89280,48855,17053,0,18.66,47.18,16.52,5.42,33742.6,945
89340,48859,17055,0,18.68,47.24,16.39,5.42,33736.31,944
89400,48864,17053,0,18.69,47.28,16.27,5.42,33744.0,941
89460,48867,17048,0,19.36,49.58,16.14,5.42,33735.92,940
89520,48868,17051,0,19.38,49.64,16.0,5.42,33742.99,939
89580,48864,17050,0,19.39,49.68,15.89,5.42,33744.94,938
89640,48866,17049,0,19.4,49.73,16.0,5.42,33743.18,937
89700,48865,17050,0,19.42,49.76,15.86,5.42,33734.57,936
89760,48864,17047,0,19.44,49.79,15.97,5.42,33744.54,935
89820,48862,17043,0,19.46,49.83,16.11,5.42,33735.26,934
89880,48860,17046,0,19.48,49.89,16.25,5.42,33744.63,933
89940,48862,17044,0,19.5,49.92,16.11,5.42,33735.94,932
90000,48857,17041,0,19.52,49.96,16.0,5.42,33728.19,931
90060,48854,17037,0,19.53,49.99,15.87,5.42,33733.05,930
90120,48852,17035,0,19.55,50.04,16.01,5.42,33734.95,929
90180,48855,17033,0,19.57,50.08,16.15,5.42,33736.7,928
90240,48854,17034,0,19.59,50.13,16.27,5.42,33732.62,927
90300,48859,17031,0,19.61,50.17,16.16,5.42,33723.19,926
90360,48855,17026,0,18.76,48.28,16.03,5.42,33728.59,925
90420,48850,17027,0,18.77,48.32,15.92,5.42,33737.88,924
90480,48848,17026,0,19.5,51.32,16.05,5.42,33741.01,923
90540,48853,17025,0,19.52,51.37,16.15,5.42,33733.09,922
90600,48850,17023,0,19.53,51.41,16.29,5.42,33737.81,921
90660,48854,17026,0,19.55,51.44,16.18,5.42,33743.94,920
90720,48857,17023,0,19.56,51.47,16.31,5.42,33736.56,919
90780,48853,17028,0,19.58,51.52,16.2,5.42,33740.0,917
90840,48858,17032,0,19.6,51.55,16.06,5.42,33735.42,916
90900,48859,17031,0,20.36,54.13,16.17,5.42,33740.39,915
90960,48861,17027,0,20.38,54.19,16.04,5.42,33747.36,914
91020,48862,17028,0,20.94,56.06,15.9,5.42,33739.7,915
91080,48860,17026,0,20.95,56.09,16.02,5.42,33743.68,914
91140,48864,17024,0,20.96,56.13,15.88,5.42,33741.33,913
91200,48865,17029,0,20.97,56.19,15.98,5.42,33732.91,912
91260,48860,17027,0,20.99,56.24,16.12,5.42,33729.61,911
91320,48862,17028,0,20.86,56.41,16.27,5.42,33726.86,912
91380,48865,17023,0,20.87,56.45,16.15,5.42,33722.34,911
91440,48868,17020,0,20.88,56.48,16.27,5.42,33720.81,910
91500,48870,17021,0,20.9,56.54,16.14,5.42,33716.28,909
